CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17158,32,3,1266.97,3,Loyal Customers
17159,21,3,1538.88,3,Loyal Customers
17160,31,6,3518.03,3,Loyal Customers
17162,28,10,1715.46,2,Champions
17163,21,2,293.1,1,New Customers
17164,32,7,2467.35,3,Loyal Customers
17165,284,1,158.68,0,Lost Customers
17166,38,2,206.34,1,New Customers
17169,57,2,835.78,3,Loyal Customers
17171,289,1,224.91,0,Lost Customers
17172,78,1,317.76,0,Lost Customers
17173,5,8,3766.6,2,Champions
17174,217,1,59.9,0,Lost Customers
17175,44,4,1443.69,3,Loyal Customers
17176,201,1,306.13,0,Lost Customers
17179,178,3,711.79,3,Loyal Customers
17180,56,4,796.03,3,Loyal Customers
17181,57,2,239.92,0,Lost Customers
17183,7,6,3347.31,2,Champions
17186,46,2,144.0,0,Lost Customers
17187,226,1,203.95,0,Lost Customers
17188,11,7,2474.23,2,Champions
17189,106,2,384.4,0,Lost Customers
17190,58,2,444.74,0,Lost Customers
17191,28,7,2095.13,3,Loyal Customers
17193,35,7,1699.3,3,Loyal Customers
17194,273,2,262.62,0,Lost Customers
17197,29,1,1013.01,1,New Customers
17198,23,3,692.22,1,New Customers
17201,53,1,342.63,0,Lost Customers
17203,35,6,3563.85,3,Loyal Customers
17204,175,4,1564.56,3,Loyal Customers
17205,53,1,384.08,0,Lost Customers
17206,53,1,204.24,0,Lost Customers
17211,26,8,2317.22,2,Champions
17212,253,1,226.85,0,Lost Customers
17213,40,7,2781.23,3,Loyal Customers
17214,60,6,1069.12,3,Loyal Customers
17217,234,1,113.5,0,Lost Customers
17218,4,10,1960.72,2,Champions
17219,31,1,114.23,0,Lost Customers
17220,24,14,3198.25,2,Champions
17221,7,2,335.13,1,New Customers
17222,65,1,354.15,0,Lost Customers
17223,310,2,426.79,0,Lost Customers
17226,308,1,393.49,0,Lost Customers
17227,18,6,939.32,3,Loyal Customers
17228,15,8,1906.09,2,Champions
17229,96,2,318.76,0,Lost Customers
17230,264,8,3638.41,3,Loyal Customers
17231,12,10,3174.32,2,Champions
17232,2,2,421.52,1,New Customers
17233,35,1,190.88,0,Lost Customers
17234,182,1,149.89,0,Lost Customers
17235,25,2,550.06,1,New Customers
17236,12,6,916.13,3,Loyal Customers
17237,11,2,314.69,1,New Customers
17238,2,17,3744.65,2,Champions
17239,312,1,382.5,0,Lost Customers
17242,108,2,1135.04,3,Loyal Customers
17243,1,26,8676.85,2,Champions
17244,53,1,954.9,0,Lost Customers
17245,204,1,171.45,0,Lost Customers
17247,15,1,282.19,1,New Customers
17248,120,1,318.65,0,Lost Customers
17250,3,2,384.52,1,New Customers
17251,362,1,283.28,0,Lost Customers
17252,116,2,353.86,0,Lost Customers
17253,18,1,178.26,1,New Customers
17254,4,2,272.44,1,New Customers
17255,40,2,298.41,1,New Customers
17256,107,2,240.0,0,Lost Customers
17259,148,2,603.37,0,Lost Customers
17262,52,5,1253.36,3,Loyal Customers
17263,208,1,63.44,0,Lost Customers
17265,138,2,562.9,0,Lost Customers
17266,2,3,310.64,1,New Customers
17267,127,2,317.62,0,Lost Customers
17268,107,4,763.64,3,Loyal Customers
17272,42,4,2148.63,3,Loyal Customers
17274,35,1,111.98,0,Lost Customers
17277,227,2,1065.35,0,Lost Customers
17278,241,1,246.04,0,Lost Customers
17279,57,1,187.83,0,Lost Customers
17282,130,3,1703.41,3,Loyal Customers
17284,60,6,1652.58,3,Loyal Customers
17286,21,1,153.92,1,New Customers
17287,26,7,1064.11,3,Loyal Customers
17288,9,7,1419.73,2,Champions
17289,31,3,944.41,3,Loyal Customers
17290,3,2,525.24,1,New Customers
17291,308,1,550.8,0,Lost Customers
17293,8,9,1875.11,2,Champions
17295,28,3,556.95,1,New Customers
17297,17,1,131.78,1,New Customers
17298,101,2,498.42,0,Lost Customers
17299,11,4,669.11,1,New Customers
17301,21,1,197.63,1,New Customers
17302,14,5,1135.63,3,Loyal Customers
17303,361,1,250.04,0,Lost Customers
17306,10,19,8631.31,2,Champions
17309,95,1,82.75,0,Lost Customers
17311,78,2,1384.85,3,Loyal Customers
17312,138,3,644.3,3,Loyal Customers
17313,31,1,2328.84,3,Loyal Customers
17314,24,8,2527.92,2,Champions
17315,1,38,6292.26,2,Champions
17317,46,3,2600.34,3,Loyal Customers
17320,100,3,1200.62,3,Loyal Customers
17321,8,2,700.86,1,New Customers
17323,15,7,921.07,3,Loyal Customers
17324,17,4,990.23,3,Loyal Customers
17325,280,1,96.8,0,Lost Customers
17329,14,2,523.11,1,New Customers
17330,22,2,363.9,1,New Customers
17331,123,1,175.2,0,Lost Customers
17333,85,1,494.25,0,Lost Customers
17334,302,2,307.02,0,Lost Customers
17337,151,4,2027.87,3,Loyal Customers
17338,17,8,6643.93,2,Champions
17339,94,2,243.36,0,Lost Customers
17340,29,11,12353.29,2,Champions
17341,156,3,781.36,3,Loyal Customers
17343,355,1,193.64,0,Lost Customers
17344,46,1,160.57,0,Lost Customers
17345,15,4,537.74,1,New Customers
17346,3,15,2676.56,2,Champions
17347,86,1,228.96,0,Lost Customers
17348,14,5,1159.52,3,Loyal Customers
17349,179,1,110.75,0,Lost Customers
17350,8,4,1286.07,1,New Customers
17351,36,3,587.15,3,Loyal Customers
17353,129,2,1740.0,3,Loyal Customers
17354,50,1,1393.06,3,Loyal Customers
17356,311,1,178.22,0,Lost Customers
17357,24,2,388.14,1,New Customers
17358,303,2,365.85,0,Lost Customers
17359,11,1,127.86,1,New Customers
17360,17,3,585.79,1,New Customers
17361,49,3,488.2,3,Loyal Customers
17362,239,2,312.23,0,Lost Customers
17364,0,11,4481.18,2,Champions
17365,12,8,4801.56,2,Champions
17367,238,1,168.4,0,Lost Customers
17368,23,8,1912.67,2,Champions
17370,72,4,446.18,3,Loyal Customers
17371,17,3,423.89,1,New Customers
17372,40,8,1342.68,3,Loyal Customers
17373,40,4,646.92,3,Loyal Customers
17374,218,2,495.77,0,Lost Customers
17375,199,3,400.1,0,Lost Customers
17376,70,2,203.2,0,Lost Customers
17377,23,20,4100.92,2,Champions
17379,11,1,404.66,1,New Customers
17381,8,29,20275.61,2,Champions
17382,65,1,65.4,0,Lost Customers
17383,4,1,199.29,1,New Customers
17384,19,2,336.4,1,New Customers
17385,14,1,261.11,1,New Customers
17386,7,6,2686.42,2,Champions
17387,19,2,784.11,1,New Customers
17388,77,4,1259.56,3,Loyal Customers
17389,0,34,31833.68,2,Champions
17391,163,2,508.8,0,Lost Customers
17392,306,2,457.91,0,Lost Customers
17394,219,1,203.87,0,Lost Customers
17396,39,8,7330.8,2,Champions
17397,22,2,696.41,1,New Customers
17398,114,3,653.38,3,Loyal Customers
17400,126,5,2129.96,3,Loyal Customers
17402,4,13,2633.85,2,Champions
17403,36,1,281.62,1,New Customers
17404,4,15,31906.82,2,Champions
17405,1,3,1031.41,1,New Customers
17406,333,3,2200.42,3,Loyal Customers
17408,163,1,32.65,0,Lost Customers
17409,184,2,771.85,0,Lost Customers
17410,16,5,1214.72,3,Loyal Customers
17411,12,3,778.94,1,New Customers
17412,2,7,1258.06,2,Champions
17414,43,2,778.0,3,Loyal Customers
17415,79,1,507.84,0,Lost Customers
17416,29,7,6893.42,2,Champions
17418,42,2,463.46,1,New Customers
17419,11,12,4226.57,2,Champions
17420,50,3,598.83,3,Loyal Customers
17422,16,6,1979.37,3,Loyal Customers
17423,46,2,698.41,3,Loyal Customers
17425,19,2,759.17,1,New Customers
17426,8,6,5037.26,2,Champions
17427,71,1,100.8,0,Lost Customers
17428,0,28,17256.85,2,Champions
17429,128,3,524.92,0,Lost Customers
17430,32,2,265.76,1,New Customers
17431,313,1,403.3,0,Lost Customers
17432,18,2,365.76,1,New Customers
17433,88,1,303.16,0,Lost Customers
17434,2,7,2373.82,2,Champions
17436,1,2,216.3,1,New Customers
17438,253,1,388.45,0,Lost Customers
17440,156,3,186.42,0,Lost Customers
17442,36,6,2248.56,3,Loyal Customers
17443,219,1,534.24,0,Lost Customers
17444,147,3,2940.04,3,Loyal Customers
17446,176,2,120.9,0,Lost Customers
17447,40,2,541.53,1,New Customers
17449,2,7,2520.86,2,Champions
17450,8,46,194550.79,2,Champions
17451,1,7,1721.4,2,Champions
17453,17,2,486.72,1,New Customers
17454,192,4,517.53,3,Loyal Customers
17455,203,1,131.7,0,Lost Customers
17456,365,1,249.86,0,Lost Customers
17457,126,5,1737.7,3,Loyal Customers
17458,15,1,316.5,1,New Customers
17459,43,2,657.3,1,New Customers
17460,94,6,622.43,3,Loyal Customers
17461,22,3,757.46,1,New Customers
17462,60,2,675.69,3,Loyal Customers
17463,16,5,1896.41,3,Loyal Customers
17464,158,1,289.96,0,Lost Customers
17466,10,2,763.28,1,New Customers
17468,10,2,137.0,1,New Customers
17469,16,5,1870.97,3,Loyal Customers
17470,44,5,1125.07,3,Loyal Customers
17472,191,3,710.29,3,Loyal Customers
17475,79,1,194.37,0,Lost Customers
17480,77,1,511.82,0,Lost Customers
17481,3,4,1255.59,1,New Customers
17483,65,3,414.04,3,Loyal Customers
17486,261,1,396.87,0,Lost Customers
17489,58,2,376.64,0,Lost Customers
17490,0,7,2092.32,2,Champions
17491,1,10,3558.87,2,Champions
17492,248,1,374.57,0,Lost Customers
17495,7,2,497.56,1,New Customers
17496,358,1,271.05,0,Lost Customers
17498,75,1,272.22,0,Lost Customers
17499,289,1,622.88,0,Lost Customers
17500,17,3,1138.0,3,Loyal Customers
17501,220,2,288.6,0,Lost Customers
17502,9,4,689.1,1,New Customers
17503,2,2,558.96,1,New Customers
17504,206,9,2997.03,3,Loyal Customers
17505,161,2,1145.84,3,Loyal Customers
17506,75,1,302.2,0,Lost Customers
17507,261,2,605.58,0,Lost Customers
17508,280,1,387.31,0,Lost Customers
17509,57,8,6115.14,3,Loyal Customers
17510,24,1,308.48,1,New Customers
17511,2,31,91062.38,2,Champions
17512,28,10,2924.99,2,Champions
17513,72,1,513.2,0,Lost Customers
17514,128,1,208.65,0,Lost Customers
17515,31,4,639.02,3,Loyal Customers
17516,15,5,768.08,3,Loyal Customers
17517,308,1,153.94,0,Lost Customers
17519,17,6,1844.02,3,Loyal Customers
17520,53,1,546.81,0,Lost Customers
17521,29,3,723.21,3,Loyal Customers
17522,1,5,1070.71,2,Champions
17523,11,4,652.74,1,New Customers
17524,361,1,145.0,0,Lost Customers
17525,359,1,422.7,0,Lost Customers
17526,4,4,1195.9,1,New Customers
17527,53,4,939.37,3,Loyal Customers
17528,1,8,3628.5,2,Champions
17530,1,10,2385.0,2,Champions
17531,190,1,296.7,0,Lost Customers
17534,53,1,223.36,0,Lost Customers
17535,280,1,164.4,0,Lost Customers
17536,177,1,76.5,0,Lost Customers
17537,29,2,897.62,1,New Customers
17538,25,1,98.42,1,New Customers
17540,24,2,578.9,1,New Customers
17542,269,1,170.75,0,Lost Customers
17545,43,3,645.96,3,Loyal Customers
17548,233,1,103.3,0,Lost Customers
17549,23,2,148.86,1,New Customers
17550,197,3,267.16,0,Lost Customers
17551,359,1,306.84,0,Lost Customers
17552,60,4,930.41,3,Loyal Customers
17553,129,1,1487.6,0,Lost Customers
17554,1,5,1952.45,2,Champions
17555,19,2,483.26,1,New Customers
17556,205,1,157.9,0,Lost Customers
17557,14,3,541.46,1,New Customers
17560,94,4,854.95,3,Loyal Customers
17561,19,1,167.62,1,New Customers
17562,14,7,1122.38,3,Loyal Customers
17564,24,3,454.01,1,New Customers
17566,8,2,901.21,1,New Customers
17567,7,8,4331.48,2,Champions
17569,332,1,344.14,0,Lost Customers
17571,50,4,1498.51,3,Loyal Customers
17572,71,4,226.75,0,Lost Customers
17573,29,3,380.6,1,New Customers
17574,242,1,185.65,0,Lost Customers
17576,8,19,3622.68,2,Champions
17578,218,1,143.46,0,Lost Customers
17579,4,3,448.9,1,New Customers
17580,252,3,215.72,0,Lost Customers
17581,0,25,11045.04,2,Champions
17582,236,1,175.27,0,Lost Customers
17584,7,2,1242.3,1,New Customers
17585,109,4,1133.07,3,Loyal Customers
17588,100,3,1240.2,3,Loyal Customers
17589,60,4,2404.17,3,Loyal Customers
17590,2,3,1479.22,1,New Customers
17591,73,7,2225.97,3,Loyal Customers
17593,3,5,3927.34,2,Champions
17594,85,2,993.18,3,Loyal Customers
17595,12,2,388.79,1,New Customers
17596,23,7,2827.93,2,Champions
17597,213,1,2044.37,3,Loyal Customers
17600,17,1,161.67,1,New Customers
17601,239,1,116.01,0,Lost Customers
17602,2,6,5102.97,2,Champions
17603,78,1,394.72,0,Lost Customers
17604,217,2,309.36,0,Lost Customers
17608,33,2,193.42,1,New Customers
17609,40,5,1112.22,3,Loyal Customers
17611,7,15,3984.22,2,Champions
17612,53,6,2048.45,3,Loyal Customers
17613,22,14,4559.15,2,Champions
17614,57,1,390.07,0,Lost Customers
17615,130,3,329.6,0,Lost Customers
17616,173,3,571.2,0,Lost Customers
17618,5,3,971.58,1,New Customers
17619,312,1,218.52,0,Lost Customers
17620,59,1,81.44,0,Lost Customers
17621,21,3,1379.9,3,Loyal Customers
17623,32,1,527.05,1,New Customers
17624,14,2,843.48,1,New Customers
17625,18,4,2047.0,3,Loyal Customers
17628,81,1,75.75,0,Lost Customers
17629,5,8,1814.12,2,Champions
17630,169,2,503.6,0,Lost Customers
17631,1,3,528.33,1,New Customers
17633,31,4,1324.84,3,Loyal Customers
17634,36,9,2361.97,3,Loyal Customers
17636,19,1,285.56,1,New Customers
17637,31,2,547.06,1,New Customers
17639,276,1,108.5,0,Lost Customers
17640,86,1,621.66,0,Lost Customers
17642,119,2,712.29,0,Lost Customers
17643,373,1,101.55,0,Lost Customers
17644,1,11,2895.64,2,Champions
17646,219,3,1008.39,3,Loyal Customers
17647,65,1,133.06,0,Lost Customers
17648,60,4,1797.5,3,Loyal Customers
17649,138,1,868.49,0,Lost Customers
17650,21,1,166.08,1,New Customers
17651,11,10,3945.0,2,Champions
17652,25,12,4867.72,2,Champions
17653,36,4,1207.56,3,Loyal Customers
17654,277,1,117.55,0,Lost Customers
17655,10,7,2638.94,2,Champions
17656,73,5,1674.69,3,Loyal Customers
17658,25,2,595.42,1,New Customers
17659,17,12,2999.46,2,Champions
17660,141,1,196.0,0,Lost Customers
17663,25,7,1802.91,3,Loyal Customers
17664,18,2,604.64,1,New Customers
17666,3,2,728.16,1,New Customers
17667,66,5,2055.51,3,Loyal Customers
17668,1,2,347.75,1,New Customers
17669,42,7,3406.72,3,Loyal Customers
17670,227,1,205.7,0,Lost Customers
17671,15,4,1572.71,3,Loyal Customers
17672,50,2,3178.17,3,Loyal Customers
17673,1,6,1629.12,2,Champions
17674,74,2,551.04,0,Lost Customers
17675,1,31,20374.28,2,Champions
17676,4,6,1387.68,2,Champions
17677,1,30,16363.23,2,Champions
17678,263,1,298.11,0,Lost Customers
17679,52,2,1992.11,3,Loyal Customers
17680,23,1,184.4,1,New Customers
17682,10,6,2474.33,2,Champions
17684,43,1,239.41,0,Lost Customers
17685,16,7,3191.53,2,Champions
17686,7,7,5739.46,2,Champions
17690,30,15,4757.95,2,Champions
17691,358,2,290.4,0,Lost Customers
17692,127,4,740.94,3,Loyal Customers
17693,137,1,200.47,0,Lost Customers
17694,141,1,283.12,0,Lost Customers
17695,131,2,765.34,0,Lost Customers
17696,38,8,2285.71,3,Loyal Customers
17697,236,1,338.95,0,Lost Customers
17698,260,1,154.95,0,Lost Customers
17700,16,4,2534.64,3,Loyal Customers
17701,252,1,417.95,0,Lost Customers
17702,30,4,1824.37,3,Loyal Customers
17703,35,3,798.74,3,Loyal Customers
17704,168,2,885.19,0,Lost Customers
17705,3,9,1823.52,2,Champions
17706,4,17,10504.49,2,Champions
17707,185,2,152.4,0,Lost Customers
17708,187,2,267.08,0,Lost Customers
17709,169,1,137.45,0,Lost Customers
17711,10,2,385.1,1,New Customers
17712,44,1,522.91,1,New Customers
17714,320,1,153.0,0,Lost Customers
17715,200,1,326.4,0,Lost Customers
17716,22,11,5655.99,2,Champions
17718,232,1,139.35,0,Lost Customers
17719,37,15,5396.04,2,Champions
17720,26,4,1195.94,3,Loyal Customers
17722,96,4,2424.04,3,Loyal Customers
17723,127,6,3276.4,3,Loyal Customers
17724,71,3,1033.0,3,Loyal Customers
17725,16,11,3439.08,2,Champions
17727,15,1,1060.25,1,New Customers
17728,3,3,2876.01,2,Champions
17730,3,13,5298.48,2,Champions
17731,79,4,1240.11,3,Loyal Customers
17732,372,1,303.97,0,Lost Customers
17733,38,2,692.19,1,New Customers
17734,53,3,700.63,3,Loyal Customers
17735,2,19,13110.02,2,Champions
17736,9,3,377.44,1,New Customers
17737,9,2,168.24,1,New Customers
17738,19,4,1879.05,3,Loyal Customers
17739,11,7,2791.35,2,Champions
17742,113,2,355.11,0,Lost Customers
17744,3,6,2322.4,2,Champions
17746,240,1,110.25,0,Lost Customers
17747,112,1,71.4,0,Lost Customers
17749,178,2,674.52,0,Lost Customers
17750,5,9,1797.57,2,Champions
17752,359,1,80.64,0,Lost Customers
17754,0,5,1772.26,2,Champions
17757,1,30,5605.29,2,Champions
17758,19,8,3456.7,2,Champions
17759,17,3,834.99,1,New Customers
17760,21,2,287.59,1,New Customers
17761,32,1,712.78,1,New Customers
17763,263,1,15.0,0,Lost Customers
17764,50,2,818.82,3,Loyal Customers
17765,158,3,371.88,0,Lost Customers
17767,15,1,271.2,1,New Customers
17768,8,3,2273.18,3,Loyal Customers
17769,12,10,3997.98,2,Champions
17770,198,5,1143.27,3,Loyal Customers
17771,56,2,245.81,0,Lost Customers
17772,10,2,182.77,1,New Customers
17774,96,4,1225.41,3,Loyal Customers
17775,254,1,56.4,0,Lost Customers
17777,24,3,665.86,1,New Customers
17779,21,3,658.57,1,New Customers
17781,159,2,188.02,0,Lost Customers
17783,72,2,283.47,0,Lost Customers
17785,53,1,131.94,0,Lost Customers
17786,85,2,278.74,0,Lost Customers
17787,152,4,1865.19,3,Loyal Customers
17788,73,2,1117.9,3,Loyal Customers
17789,281,1,225.9,0,Lost Customers
17790,26,14,1965.55,2,Champions
17791,29,1,106.1,1,New Customers
17793,25,1,323.04,1,New Customers
17795,179,2,350.39,0,Lost Customers
17796,40,4,697.9,3,Loyal Customers
17797,22,3,780.43,1,New Customers
17799,22,10,3055.93,2,Champions
17800,37,9,1199.01,3,Loyal Customers
17802,82,3,1285.04,3,Loyal Customers
17805,73,1,512.31,0,Lost Customers
17806,11,1,546.04,1,New Customers
17809,16,12,5411.91,2,Champions
17811,4,39,7837.73,2,Champions
17812,12,4,732.16,1,New Customers
17813,14,5,1770.88,3,Loyal Customers
17816,36,4,36.56,0,Lost Customers
17817,4,3,387.68,1,New Customers
17819,71,7,3704.87,3,Loyal Customers
17824,51,1,298.4,0,Lost Customers
17827,5,5,1995.46,2,Champions
17828,22,4,1820.09,3,Loyal Customers
17829,298,1,889.24,0,Lost Customers
17830,1,3,398.7,1,New Customers
17831,33,1,35.4,0,Lost Customers
17832,49,1,155.37,0,Lost Customers
17835,2,3,350.64,1,New Customers
17836,47,1,110.21,0,Lost Customers
17837,42,8,1593.38,3,Loyal Customers
17838,26,5,2779.3,3,Loyal Customers
17839,42,1,338.8,0,Lost Customers
17841,1,124,40991.57,2,Champions
17843,303,1,205.48,0,Lost Customers
17844,106,1,51.56,0,Lost Customers
17846,85,1,2033.1,3,Loyal Customers
17848,81,9,901.2,3,Loyal Customers
17849,218,4,605.8,3,Loyal Customers
17850,372,34,5391.21,2,Champions
17852,11,2,114.34,1,New Customers
17854,185,2,311.26,0,Lost Customers
17855,372,1,208.97,0,Lost Customers
17856,1,4,1418.03,2,Champions
17857,4,23,26879.04,2,Champions
17858,5,12,5155.66,2,Champions
17859,304,1,148.21,0,Lost Customers
17860,368,1,252.8,0,Lost Customers
17861,3,8,2100.8,2,Champions
17862,323,1,330.9,0,Lost Customers
17863,59,6,3160.0,3,Loyal Customers
17864,12,3,597.5,1,New Customers
17865,30,20,10526.32,2,Champions
17866,142,1,329.65,0,Lost Customers
17867,30,6,1197.1,3,Loyal Customers
17869,107,5,428.18,3,Loyal Customers
17870,2,12,1894.35,2,Champions
17871,204,1,155.9,0,Lost Customers
17873,80,5,1859.16,3,Loyal Customers
17874,185,6,683.46,3,Loyal Customers
17877,170,1,237.61,0,Lost Customers
17878,43,1,379.45,0,Lost Customers
17879,173,1,178.52,0,Lost Customers
17880,364,1,458.92,0,Lost Customers
17881,304,1,133.35,0,Lost Customers
17883,3,4,671.77,1,New Customers
17884,3,4,717.45,1,New Customers
17885,12,1,190.19,1,New Customers
17886,31,3,899.61,3,Loyal Customers
17887,129,1,111.35,0,Lost Customers
17888,21,8,726.05,3,Loyal Customers
17889,212,2,203.87,0,Lost Customers
17890,322,2,602.09,0,Lost Customers
17891,162,1,203.86,0,Lost Customers
17892,56,3,244.1,0,Lost Customers
17893,225,1,112.25,0,Lost Customers
17894,71,8,1119.81,3,Loyal Customers
17895,44,1,98.0,0,Lost Customers
17896,23,1,256.32,1,New Customers
17897,172,3,566.6,0,Lost Customers
17898,85,2,152.06,0,Lost Customers
17899,159,1,155.8,0,Lost Customers
17900,190,2,112.2,0,Lost Customers
17901,29,1,110.38,1,New Customers
17904,21,1,191.67,1,New Customers
17905,71,4,800.24,3,Loyal Customers
17906,247,1,72.9,0,Lost Customers
17908,373,1,243.28,0,Lost Customers
17911,9,1,366.23,1,New Customers
17912,310,5,311.01,0,Lost Customers
17913,58,2,411.6,0,Lost Customers
17914,3,1,336.43,1,New Customers
17917,45,3,341.28,1,New Customers
17919,88,1,1304.04,3,Loyal Customers
17920,4,17,4204.1,2,Champions
17921,64,4,826.52,3,Loyal Customers
17923,282,1,207.5,0,Lost Customers
17924,11,7,2962.5,2,Champions
17925,372,1,244.08,0,Lost Customers
17926,133,2,397.29,0,Lost Customers
17928,45,2,212.54,0,Lost Customers
17929,11,4,843.0,1,New Customers
17930,35,5,1740.48,3,Loyal Customers
17931,134,2,408.36,0,Lost Customers
17932,29,3,1331.57,3,Loyal Customers
17934,51,2,704.25,3,Loyal Customers
17935,138,2,145.79,0,Lost Customers
17936,5,1,389.84,1,New Customers
17937,8,7,4301.22,2,Champions
17939,159,1,99.14,0,Lost Customers
17940,49,10,4106.44,2,Champions
17941,130,1,304.56,0,Lost Customers
17942,7,1,77.5,1,New Customers
17946,233,2,149.58,0,Lost Customers
17947,37,1,176.68,0,Lost Customers
17948,147,1,358.56,0,Lost Customers
17949,1,45,58510.48,2,Champions
17950,72,3,482.2,3,Loyal Customers
17951,39,3,1008.54,3,Loyal Customers
17954,5,12,2332.72,2,Champions
17955,198,4,557.3,3,Loyal Customers
17956,249,1,12.75,0,Lost Customers
17957,66,1,111.68,0,Lost Customers
17958,116,1,508.46,0,Lost Customers
17960,171,1,73.78,0,Lost Customers
17961,21,39,1296.44,2,Champions
17962,142,1,102.83,0,Lost Customers
17964,31,2,471.7,1,New Customers
17965,37,14,2622.57,2,Champions
17966,37,5,1098.43,3,Loyal Customers
17967,371,1,123.07,0,Lost Customers
17968,373,1,277.35,0,Lost Customers
17969,166,2,228.2,0,Lost Customers
17970,211,1,582.59,0,Lost Customers
17972,241,1,136.04,0,Lost Customers
17973,51,1,337.04,0,Lost Customers
17974,24,3,740.79,1,New Customers
17975,15,13,4488.81,2,Champions
17976,372,1,353.19,0,Lost Customers
17977,29,1,288.14,1,New Customers
17978,365,1,300.92,0,Lost Customers
17979,35,4,757.71,3,Loyal Customers
17980,165,3,811.45,3,Loyal Customers
17984,145,1,152.68,0,Lost Customers
17985,22,1,634.95,1,New Customers
17986,56,1,20.8,0,Lost Customers
17987,185,1,198.57,0,Lost Customers
17988,11,7,201.12,1,New Customers
17990,236,3,630.84,0,Lost Customers
17991,225,2,93.35,0,Lost Customers
17994,121,4,678.49,3,Loyal Customers
17995,281,1,76.1,0,Lost Customers
17997,74,8,1970.67,3,Loyal Customers
17999,37,2,382.06,1,New Customers
18001,12,2,417.23,1,New Customers
18004,362,1,169.47,0,Lost Customers
18005,3,2,249.72,1,New Customers
18006,23,1,444.68,1,New Customers
18008,70,9,2116.19,3,Loyal Customers
18009,235,1,257.34,0,Lost Customers
18010,256,1,174.8,0,Lost Customers
18011,373,1,102.79,0,Lost Customers
18013,155,2,187.29,0,Lost Customers
18014,28,1,166.42,1,New Customers
18015,4,1,120.03,1,New Customers
18016,32,5,1483.56,3,Loyal Customers
18017,81,3,523.0,3,Loyal Customers
18018,108,2,122.14,0,Lost Customers
18019,51,1,38.45,0,Lost Customers
18022,35,1,668.11,1,New Customers
18024,152,2,389.78,0,Lost Customers
18027,98,1,115.31,0,Lost Customers
18030,4,2,230.65,1,New Customers
18032,334,1,73.5,0,Lost Customers
18033,65,1,97.97,0,Lost Customers
18034,21,2,422.88,1,New Customers
18035,35,3,730.4,3,Loyal Customers
18036,32,3,405.62,1,New Customers
18037,154,6,70.02,0,Lost Customers
18040,19,2,357.2,1,New Customers
18041,11,21,4183.39,2,Champions
18042,53,1,165.05,0,Lost Customers
18043,24,3,559.51,1,New Customers
18044,4,10,2088.6,2,Champions
18045,45,1,189.4,0,Lost Customers
18048,203,2,172.29,0,Lost Customers
18050,359,1,74.4,0,Lost Customers
18053,70,1,300.02,0,Lost Customers
18055,7,10,6784.19,2,Champions
18056,288,1,363.65,0,Lost Customers
18058,9,1,170.16,1,New Customers
18059,23,3,306.46,1,New Customers
18061,21,10,2119.41,2,Champions
18062,173,3,720.52,3,Loyal Customers
18064,133,2,814.0,0,Lost Customers
18065,5,14,2392.83,2,Champions
18066,75,1,318.0,0,Lost Customers
18067,40,1,396.33,1,New Customers
18068,289,1,101.7,0,Lost Customers
18069,26,5,2036.67,3,Loyal Customers
18071,257,2,453.0,0,Lost Customers
18072,185,1,247.44,0,Lost Customers
18073,114,12,3877.52,3,Loyal Customers
18074,373,1,489.6,0,Lost Customers
18075,23,10,2611.75,2,Champions
18077,8,11,2633.01,2,Champions
18078,217,2,336.13,0,Lost Customers
18079,45,4,3651.97,3,Loyal Customers
18080,18,2,1231.5,1,New Customers
18081,36,3,343.45,1,New Customers
18082,25,1,703.37,1,New Customers
18084,16,1,90.48,1,New Customers
18085,330,2,689.95,0,Lost Customers
18086,274,1,101.34,0,Lost Customers
18087,98,2,4055.72,3,Loyal Customers
18088,61,1,167.67,0,Lost Customers
18092,2,11,9068.26,2,Champions
18093,93,4,2106.52,3,Loyal Customers
18094,81,7,3017.3,3,Loyal Customers
18095,312,2,580.05,0,Lost Customers
18096,11,3,911.15,1,New Customers
18097,7,6,2697.8,2,Champions
18099,127,1,168.31,0,Lost Customers
18101,11,2,223.65,1,New Customers
18102,0,60,259657.3,2,Champions
18104,37,1,754.64,1,New Customers
18105,37,1,113.48,0,Lost Customers
18106,329,1,430.7,0,Lost Customers
18108,254,1,271.0,0,Lost Customers
18109,1,26,8052.97,2,Champions
18110,19,1,236.3,1,New Customers
18112,12,2,352.69,1,New Customers
18113,368,1,76.32,0,Lost Customers
18114,290,1,220.1,0,Lost Customers
18116,67,8,1418.03,3,Loyal Customers
18117,25,1,320.72,1,New Customers
18118,10,26,5653.82,2,Champions
18119,367,1,181.12,0,Lost Customers
18120,214,1,111.15,0,Lost Customers
18121,149,2,673.1,0,Lost Customers
18122,8,6,1826.21,2,Champions
18123,24,2,589.44,1,New Customers
18125,29,4,1142.99,3,Loyal Customers
18126,60,1,206.83,0,Lost Customers
18127,19,3,348.73,1,New Customers
18129,243,1,112.55,0,Lost Customers
18130,15,3,1059.39,1,New Customers
18133,212,1,931.5,0,Lost Customers
18135,29,5,681.91,3,Loyal Customers
18136,63,3,784.33,3,Loyal Customers
18138,295,1,152.65,0,Lost Customers
18139,17,6,8438.34,2,Champions
18142,157,2,1019.52,3,Loyal Customers
18143,116,2,1000.16,3,Loyal Customers
18144,7,12,2888.75,2,Champions
